"","player.id","pos","last","first","numfirstlast","firstlast","index","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots","HOME_CF.x","HOME_CA.x","AWAY_CF.x","AWAY_CA.x","CF.x","CA.x","CPLUSMINUS.x","CFpercent.x","HOME_CF.y","HOME_CA.y","AWAY_CF.y","AWAY_CA.y","CF.y","CA.y","CPLUSMINUS.y","CFpercent.y","XFACTOR","TOTALCF","TOTALCA","TOTALCplusminus","TOTALCFpercent","XFACTORplusminus"
"3401","4058","L","Picard","Michel","[TSN] Michel Picard","Michel Picard",9274,"picarmi69",0,0,0,0,0,"1969-11-07","5-11","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3402","4059","R","Piccinich","John","[CAP] PICCINICH, JOHN","John Piccinich",9275,"piccijo96",0,0,0,0,0,"1996-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3403","406","R","Bird","Tyler","[CAP] BIRD, TYLER","Tyler Bird",878,"birdxty96",0,0,0,0,0,"1996-08-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3404","4060","D","Piche","Sebastien","[TSN] Sebastien Piche","Sebastien Piche",9276,"pichese88",0,0,0,0,0,"1988-02-04","6-0","202","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3405","4061","G","Pickard","Calvin","[TSN] Calvin Pickard","Calvin Pickard",9277,"pickaca92",0,0,0,0,0,"1992-04-15","6-1","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3406","4062","G","Pickard","Chet","[TSN] Chet Pickard","Chet Pickard",9280,"pickach89",0,0,0,0,0,"1989-11-29","6-2","206","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3407","4063","G","Pielmeier","Timo","[TSN] Timo Pielmeier","Timo Pielmeier",9282,"pielmti89",0,0,0,0,0,"1989-07-07","5-11","175","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3408","4064","L","Pierro-Zabotel","Casey","[TSN] Casey Pierro-Zabotel","Casey Pierro-Zabotel",9284,"pierrca88",0,0,0,0,0,"1988-11-08","6-2","202","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3409","4065","L","Pietila","Blake","[TSN] Blake Pietila","Blake Pietila",9285,"pietibl93",0,0,0,0,0,"1993-02-20","5-11","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3410","4066","D","Pietrangelo","Alex","[TSN] Alex Pietrangelo","Alex Pietrangelo",9287,"pietral90",0,0,0,0,0,"1990-01-18","6-3","201","R",434,412,380,427,814,839,-25,49.2437991530551,304,257,336,306,640,563,77,53.2003325020781,-3.95653334902309,1454,1402,2856,50.9103641456583,-102
"3411","4067","G","Pietrasiak","Jeff","[TSN] Jeff Pietrasiak","Jeff Pietrasiak",9290,"pietrje83",0,0,0,0,0,"1983-04-05","6-1","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3412","4068","LR","Pihlman","Tuomas","[TSN] Tuomas Pihlman","Tuomas Pihlman",9291,"pihlmtu82",0,0,0,0,0,"1982-11-13","6-2","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413","4069","LR","Pihlstrom","Antti","[TSN] Antti Pihlstrom","Antti Pihlstrom",9294,"pihlsan84",0,0,0,0,0,"1984-10-22","5-11","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3414","407","R","Birkholz","Josh","[TSN] Josh Birkholz","Josh Birkholz",879,"birkhjo91",0,0,0,0,0,"1991-03-28","6-0","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3415","4070","CR","Piispanen","Arsi","[TSN] Arsi Piispanen","Arsi Piispanen",9296,"piispar85",0,0,0,0,0,"1985-07-23","6-3","172","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3416","4071","D","Pikkarainen","Hannu","[TSN] Hannu Pikkarainen","Hannu Pikkarainen",9297,"pikkaha83",0,0,0,0,0,"1983-10-13","6-1","197","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3417","4072","R","Pikkarainen","Ilkka","[TSN] Ilkka Pikkarainen","Ilkka Pikkarainen",9298,"pikkail81",0,0,0,0,0,"1981-04-19","6-2","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3418","4073","D","Pilar","Karel","[TSN] Karel Pilar","Karel Pilar",9300,"pilarka77",0,0,0,0,0,"1977-12-23","6-3","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3419","4074","D","Pilon","Ryan","[CAP] Ryan Pilon","Ryan Pilon",9302,"pilonry96",NA,NA,NA,NA,NA,"1996-10-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3420","4075","D","Pilon","Rich","[TSN] Rich Pilon","Rich Pilon",9303,"pilonri68",0,0,0,0,0,"1968-04-30","6-2","220","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3421","4076","RL","Pineault","Adam","[TSN] Adam Pineault","Adam Pineault",9304,"pineaad86",0,0,0,0,0,"1986-05-23","6-1","211","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422","4077","C","Pinho","Brian","[TSN] Brian Pinho","Brian Pinho",9306,"pinhobr95",0,0,0,0,0,"1995-05-11","6-0","173","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423","4078","R","Pinizzotto","Steven","[TSN] Steven Pinizzotto","Steven Pinizzotto",9308,"pinizst84",0,0,0,0,0,"1984-04-26","6-1","200","R",4,3,NA,NA,NA,NA,NA,NA,45,49,56,68,101,117,-16,46.3302752293578,NA,NA,NA,NA,NA,NA
"3424","4079","D","Pionk","Neal","[TSN] Neal Pionk","Neal Pionk",9311,"pionkne95",0,0,0,0,0,"1995-07-29","5-11","170","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3425","408","D","Birks","Dane","[TSN] Dane Birks","Dane Birks",881,"birksda95",0,0,0,0,0,"1995-08-29","6-3","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3426","4080","C","Pirjeta","Lasse","[TSN] Lasse Pirjeta","Lasse Pirjeta",9312,"pirjela74",0,0,0,0,0,"1974-04-04","6-4","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3427","4081","C","Pirnes","Esa","[TSN] Esa Pirnes","Esa Pirnes",9315,"pirnees77",0,0,0,0,0,"1977-04-01","6-0","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3428","4082","CR","Piros","Kamil","[TSN] Kamil Piros","Kamil Piros",9317,"piroska78",0,0,0,0,0,"1978-11-20","6-0","200","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429","4083","C","Pirri","Brandon","[TSN] Brandon Pirri","Brandon Pirri",9320,"pirribr91",0,0,0,0,0,"1991-04-10","6-0","183","L",176,184,118,112,294,296,-2,49.8305084745763,138,98,137,136,275,234,41,54.0275049115914,-4.19699643701507,569,530,1099,51.7743403093722,-43
"3430","4084","D","Pisa","Ales","[TSN] Ales Pisa","Ales Pisa",9325,"pisaxal77",0,0,0,0,0,"1977-01-02","6-0","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3431","4085","C","Pisani","Fernando","[TSN] Fernando Pisani","Fernando Pisani",9328,"pisanfe76",0,0,0,0,0,"1976-12-27","6-1","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3432","4086","R","Pisellini","Gino","[TSN] Gino Pisellini","Gino Pisellini",9331,"piselgi86",0,0,0,0,0,"1986-08-05","6-0","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3433","4087","D","Piskula","Joe","[TSN] Joe Piskula","Joe Piskula",9332,"piskujo84",0,0,0,0,0,"1984-07-05","6-3","208","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434","4088","R","Pistilli","Matt","[TSN] Matt Pistilli","Matt Pistilli",9337,"pistima88",0,0,0,0,0,"1988-10-17","6-2","219","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3435","4089","C","Pither","Luke","[TSN] Luke Pither","Luke Pither",9338,"pithelu89",0,0,0,0,0,"1989-04-26","6-0","186","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3436","409","LC","Birner","Michal","[TSN] Michal Birner","Michal Birner",883,"birnemi86",0,0,0,0,0,"1986-03-02","6-0","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437","4090","D","Pitkanen","Joni","[TSN] Joni Pitkanen","Joni Pitkanen",9339,"pitkajo83",0,0,0,0,0,"1983-09-19","6-3","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3438","4091","D","Pitlick","Lance","[TSN] Lance Pitlick","Lance Pitlick",9342,"pitlila67",0,0,0,0,0,"1967-11-05","6-0","205","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3439","4092","RC","Pitlick","Tyler","[TSN] Tyler Pitlick","Tyler Pitlick",9343,"pitlity91",0,0,0,0,0,"1991-11-01","6-2","195","R",22,34,NA,NA,NA,NA,NA,NA,68,60,89,82,157,142,15,52.5083612040134,NA,NA,NA,NA,NA,NA
"3440","4093","CL","Pittis","Domenic","[TSN] Domenic Pittis","Domenic Pittis",9347,"pittido74",0,0,0,0,0,"1974-10-01","5-11","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3441","4094","G","Pitton","Bryan","[TSN] Bryan Pitton","Bryan Pitton",9350,"pittobr88",0,0,0,0,0,"1988-01-26","6-2","168","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3442","4095","LR","Pitton","Jason","[TSN] Jason Pitton","Jason Pitton",9352,"pittoja86",0,0,0,0,0,"1986-05-23","6-3","216","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","4096","L","Pivko","Libor","[TSN] Libor Pivko","Libor Pivko",9353,"pivkoli80",0,0,0,0,0,"1980-03-29","6-3","214","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3444","4097","R","Placek","Petr","[TSN] Petr Placek","Petr Placek",9355,"placepe92",0,0,0,0,0,"1992-12-28","6-4","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3445","4098","F","Plachta","Matthias","[CAP] Matthias Plachta","Matthias Plachta",9357,"plachma91",NA,NA,NA,NA,NA,"1991-05-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446","4099","D","Plante","Alex","[TSN] Alex Plante","Alex Plante",9358,"plantal89",0,0,0,0,0,"1989-05-09","6-4","230","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","41","C","Albert","John","[TSN] John Albert","John Albert",82,"alberjo89",0,0,0,0,0,"1989-01-19","5-11","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3448","410","G","Biron","Martin","[TSN] Martin Biron","Martin Biron",884,"bironma77",0,0,0,0,0,"1977-08-15","6-2","186","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","4100","R","Plante","Derek","[TSN] Derek Plante","Derek Plante",9360,"plantde71",0,0,0,0,0,"1971-01-17","5-11","181","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3450","4101","G","Plante","Tyler","[TSN] Tyler Plante","Tyler Plante",9361,"plantty87",0,0,0,0,0,"1987-04-16","6-3","203","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451","4102","D","Platil","Jan","[TSN] Jan Platil","Jan Platil",9363,"platija83",0,0,0,0,0,"1983-02-09","6-2","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","4103","C","Platonov","Denis","[TSN] Denis Platonov","Denis Platonov",9364,"platode81",0,0,0,0,0,"1981-11-06","6-3","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","4104","C","Platt","Geoff","[TSN] Geoff Platt","Geoff Platt",9365,"plattge85",0,0,0,0,0,"1985-07-10","5-9","175","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3454","4105","C","Platzer","Kyle","[TSN] Kyle Platzer","Kyle Platzer",9369,"platzky95",0,0,0,0,0,"1995-03-04","5-11","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","4106","C","Plekanec","Tomas","[TSN] Tomas Plekanec","Tomas Plekanec",9371,"plekato82",0,0,0,0,0,"1982-10-31","5-11","196","L",388,445,333,396,721,841,-120,46.1587708066581,310,216,278,279,588,495,93,54.2936288088643,-8.13485800220614,1309,1336,2645,49.4896030245747,-213
"3456","4107","D","Plekhanov","Andrei","[TSN] Andrei Plekhanov","Andrei Plekhanov",9375,"plekhan86",0,0,0,0,0,"1986-07-12","6-2","206","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","4108","R","Pletka","Vaclav","[TSN] Vaclav Pletka","Vaclav Pletka",9376,"pletkva79",0,0,0,0,0,"1979-06-08","5-11","182","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","4109","LC","Plihal","Tomas","[TSN] Tomas Plihal","Tomas Plihal",9377,"plihato83",0,0,0,0,0,"1983-03-28","6-1","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459","411","D","Biron","Mathieu","[TSN] Mathieu Biron","Mathieu Biron",888,"bironma80",0,0,0,0,0,"1980-04-29","6-6","230","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","4110","F","Plotnikov","Sergei","[CAP] Sergei Plotnikov","Sergei Plotnikov",9379,"plotnse90",NA,NA,NA,NA,NA,"1990-06-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","4111","D","Poapst","Steve","[TSN] Steve Poapst","Steve Poapst",9380,"poapsst69",0,0,0,0,0,"1969-01-03","6-0","199","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3462","4112","CL","Pochiro","Zachary","[TSN] Zach Pochiro","Zachary Pochiro",9384,"pochiza94",0,0,0,0,0,"1994-03-06","6-1","159","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3463","4113","D","Pock","Thomas","[TSN] Thomas Pock","Thomas Pock",9386,"pockxth81",0,0,0,0,0,"1981-12-02","6-1","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","4114","LR","Podein","Shjon","[TSN] Shjon Podein","Shjon Podein",9389,"podeish68",0,0,0,0,0,"1968-03-05","6-2","200","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3465","4115","C","Podkonicky","Andrej","[TSN] Andrej Podkonicky","Andrej Podkonicky",9391,"podkoan78",0,0,0,0,0,"1978-05-09","6-2","202","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466","4116","C","Podlesak","Martin","[TSN] Martin Podlesak","Martin Podlesak",9393,"podlema82",0,0,0,0,0,"1982-09-26","6-6","219","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","4117","R","Podollan","Jason","[TSN] Jason Podollan","Jason Podollan",9394,"podolja76",0,0,0,0,0,"1976-02-18","6-1","198","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468","4118","R","Poganski","Austin","[CAP] POGANSKI, AUSTIN","Austin Poganski",9395,"poganau96",0,0,0,0,0,"1996-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","4119","G","Pogge","Justin","[TSN] Justin Pogge","Justin Pogge",9396,"poggeju86",0,0,0,0,0,"1986-04-22","6-3","204","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","412","D","Bisaillon","Sebastien","[TSN] Sebastien Bisaillon","Sebastien Bisaillon",890,"bisaise86",0,0,0,0,0,"1986-12-08","6-0","205","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","4120","C","Pohanka","Igor","[TSN] Igor Pohanka","Igor Pohanka",9401,"pohanig83",0,0,0,0,0,"1983-07-05","6-2","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472","4121","CR","Pohl","John","[TSN] John Pohl","John Pohl",9402,"pohlxjo79",0,0,0,0,0,"1979-06-29","6-1","196","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473","4122","R","Pohl","Petr","[TSN] Petr Pohl","Petr Pohl",9406,"pohlxpe86",0,0,0,0,0,"1986-08-28","5-11","188","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","4123","C","Point","Brayden","[TSN] Brayden Point","Brayden Point",9407,"pointbr96",0,0,0,0,0,"1996-03-13","5-10","160","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","4124","RL","Poirier","Emile","[TSN] Emile Poirier","Emile Poirier",9409,"poiriem94",0,0,0,0,0,"1994-12-14","6-1","183","L",NA,NA,13,27,NA,NA,NA,NA,NA,NA,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","4125","D","Pokka","Ville","[TSN] Ville Pokka","Ville Pokka",9412,"pokkavi94",0,0,0,0,0,"1994-06-03","6-0","206","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","4126","R","Pokorny","Dominik","[TSN] Dominik Pokorny","Dominik Pokorny",9414,"pokordo95",0,0,0,0,0,"1995-05-13","6-0","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3478","4127","D","Pokulok","Sasha","[TSN] Sasha Pokulok","Sasha Pokulok",9415,"pokulsa86",0,0,0,0,0,"1986-05-25","6-5","230","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3479","4128","D","Polak","Roman","[TSN] Roman Polak","Roman Polak",9416,"polakro86",0,0,0,0,0,"1986-04-28","6-0","236","R",158,211,83,140,241,351,-110,40.7094594594595,181,221,380,412,561,633,-72,46.9849246231156,-6.27546516365611,802,984,1786,44.9048152295633,-38
"3480","4129","LR","Polak","Vojtech","[TSN] Vojtech Polak","Vojtech Polak",9419,"polakvo85",0,0,0,0,0,"1985-06-27","5-10","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3481","413","D","Bischoff","Jake","[TSN] Jake Bischoff","Jake Bischoff",892,"bischja94",0,0,0,0,0,"1994-07-25","6-0","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3482","4130","D","Polasek","Adam","[TSN] Adam Polasek","Adam Polasek",9422,"polasad91",0,0,0,0,0,"1991-07-12","6-3","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483","4131","CL","Pollock","Brett","[TSN] Brett Pollock","Brett Pollock",9423,"pollobr96",0,0,0,0,0,"1996-03-17","6-2","182","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484","4132","D","Pollock","Jame","[TSN] Jame Pollock","Jame Pollock",9425,"polloja79",0,0,0,0,0,"1979-06-16","6-1","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","4133","CR","Polushin","Alexander","[TSN] Alexander Polushin","Alexander Polushin",9427,"polusal83",0,0,0,0,0,"1983-05-08","6-3","216","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","4134","R","Pominville","Jason","[TSN] Jason Pominville","Jason Pominville",9429,"pominja82",0,0,0,0,0,"1982-11-30","6-0","185","R",347,296,367,377,714,673,41,51.4780100937275,354,253,271,230,625,483,142,56.4079422382672,-4.92993214453968,1339,1156,2495,53.6673346693387,-101
"3487","4135","D","Pompi","Quin","[TSN] Quin Pompi","Quin Pompi",9432,"pompiqu94",0,0,0,0,0,"1994-09-21","6-2","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3488","4136","D","Ponich","Brett","[TSN] Brett Ponich","Brett Ponich",9433,"ponicbr91",0,0,0,0,0,"1991-02-22","6-7","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","4137","L","Ponikarovsky","Alexei","[TSN] Alexei Ponikarovsky","Alexei Ponikarovsky",9434,"ponikal80",0,0,0,0,0,"1980-04-09","6-4","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","4138","D","Poolman","Tucker","[TSN] Tucker Poolman","Tucker Poolman",9439,"poolmtu93",0,0,0,0,0,"1993-06-08","6-0","170","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","4139","L","Pope","David","[TSN] David Pope","David Pope",9441,"popexda94",0,0,0,0,0,"1994-09-27","6-2","187","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","414","C","Bishai","Mike","[TSN] Mike Bishai","Mike Bishai",894,"bishami79",0,0,0,0,0,"1979-05-30","5-11","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","4140","R","Pope","Matt","[TSN] Matt Pope","Matt Pope",9443,"popexma84",0,0,0,0,0,"1984-08-05","6-1","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","4141","CR","Popov","Andrei","[TSN] Andrei Popov","Andrei Popov",9444,"popovan88",0,0,0,0,0,"1988-07-15","6-0","187","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","4142","D","Popovic","Mark","[TSN] Mark Popovic","Mark Popovic",9446,"popovma82",0,0,0,0,0,"1982-10-11","6-1","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
